sample_id,consensus_insertion_auc,consensus_expert_roi,weight_gradcam,weight_gradcam++,weight_integrated_gradients,weight_gradient_shap,weight_occlusion,weight_guided_backprop
26342422_226564374_4_right_neural_foraminal_narrowing_l1_l2,0.9681190505623817,0.2795450985431671,0.1581136232823528,0.1695856700423845,0.1671365870854487,0.16709947186137578,0.17050496390598313,0.16755968382245515
26342422_307069509_3_left_subarticular_stenosis_l1_l2,0.9822200179100037,0.2656545042991638,0.15058637655124954,0.15058637655124954,0.1770218795956658,0.17701131803316572,0.1769064619882864,0.16788758728038292
26342422_2528347280_9_spinal_canal_stenosis_l1_l2,0.9907281935214995,0.18554270267486572,0.16198944965185122,0.16198944965185122,0.16912858703239642,0.16911439228008954,0.16907599636298626,0.16870212502082535
38281420_1178941473_3_left_subarticular_stenosis_l1_l2,0.8419315710663796,0.2812773883342743,0.15147858097639594,0.16468688167671547,0.17413812658709174,0.17402607195599254,0.1685132980490348,0.1671570407547695
38281420_2565838687_4_right_neural_foraminal_narrowing_l4_l5,0.8513565257191658,0.2795450985431671,0.15758938981286189,0.17151680342078565,0.16452722888896262,0.16455700211301444,0.1750262495657624,0.16678332619861302
46494080_1543341132_3_left_subarticular_stenosis_l3_l4,0.8359725296497346,0.2712547481060028,0.14009127279693198,0.16788920477082453,0.17398710959185,0.17355654094374187,0.1800849253063153,0.16439094659033637
46494080_1763376930_8_spinal_canal_stenosis_l5_s1,0.9620005965232848,0.13912490010261536,0.14093950474159908,0.14093950474159908,0.18508042008204326,0.18408575831841575,0.18518333760125053,0.16377147451509225
46494080_4061588226_13_right_neural_foraminal_narrowing_l5_s1,0.7133034579455853,0.2768034338951111,0.16005260044713018,0.15627796210967485,0.1723024755071873,0.17241795906011967,0.1738282823548195,0.16512072052106844
52397721_2770638094_5_right_neural_foraminal_narrowing_l3_l4,0.6341726966202258,0.28219637274742126,0.15388495394744756,0.17875339295919568,0.16133067364541764,0.1635042196774801,0.17912958213709504,0.1633971776333641
52397721_3220885418_31_left_subarticular_stenosis_l3_l4,0.6767263099551201,0.24614669382572174,0.17342271116650534,0.19912442924436974,0.15332654711359012,0.15294668792020802,0.16999640636624183,0.15118321818908484
70878995_2807935482_5_right_neural_foraminal_narrowing_l1_l2,0.9859205454587936,0.21619169414043427,0.15764054064906322,0.15764054064906322,0.1712688388843523,0.1712830791990225,0.17150824595297265,0.17065875466552613
70878995_3022642562_8_spinal_canal_stenosis_l2_l3,0.9785385340452195,0.2419143170118332,0.15020324047523584,0.15020324047523584,0.17631049138725755,0.17604560715470727,0.1766666339100629,0.17057078659750063
70878995_3493432031_37_right_subarticular_stenosis_l5_s1,0.8156775426119567,0.2794433534145355,0.13367139100476347,0.1777263915214768,0.17237035488518596,0.17062474018764132,0.17832864454598218,0.16727847785495023
71973234_1433976441_14_right_neural_foraminal_narrowing_l2_l3,0.8729903355240822,0.26794862747192383,0.16521821752272123,0.16521821752272123,0.1652898593662647,0.16331800412356767,0.18560879940635705,0.15534690205836832
71973234_1858127754_34_right_subarticular_stenosis_l5_s1,0.5605629123747349,0.27690476179122925,0.1601421457776327,0.16778239724673774,0.16756459244161598,0.16815457209950416,0.16957130454464792,0.16678498788986149
76438935_2212277614_13_left_subarticular_stenosis_l3_l4,0.7027934685349464,0.2815835475921631,0.141794177704921,0.15905617544214984,0.1787080248448301,0.17923824941837485,0.17199008516261824,0.16921328742710598
