sample_id,condition,label,spearman_gradcam_vs_gradcam++,top20_iou_gradcam_vs_gradcam++,spearman_gradcam_vs_gradient_shap,top20_iou_gradcam_vs_gradient_shap,spearman_gradcam_vs_guided_backprop,top20_iou_gradcam_vs_guided_backprop,spearman_gradcam_vs_integrated_gradients,top20_iou_gradcam_vs_integrated_gradients,spearman_gradcam_vs_occlusion,top20_iou_gradcam_vs_occlusion,spearman_gradcam++_vs_gradient_shap,top20_iou_gradcam++_vs_gradient_shap,spearman_gradcam++_vs_guided_backprop,top20_iou_gradcam++_vs_guided_backprop,spearman_gradcam++_vs_integrated_gradients,top20_iou_gradcam++_vs_integrated_gradients,spearman_gradcam++_vs_occlusion,top20_iou_gradcam++_vs_occlusion,spearman_gradient_shap_vs_guided_backprop,top20_iou_gradient_shap_vs_guided_backprop,spearman_gradient_shap_vs_integrated_gradients,top20_iou_gradient_shap_vs_integrated_gradients,spearman_gradient_shap_vs_occlusion,top20_iou_gradient_shap_vs_occlusion,spearman_guided_backprop_vs_integrated_gradients,top20_iou_guided_backprop_vs_integrated_gradients,spearman_guided_backprop_vs_occlusion,top20_iou_guided_backprop_vs_occlusion,spearman_integrated_gradients_vs_occlusion,top20_iou_integrated_gradients_vs_occlusion,mean_spearman,mean_top20_iou
4003253_702807833_8_spinal_canal_stenosis_l1_l2,spinal_canal_stenosis,0,0.46393507527312416,0.19999601403061223,0.016939352218494082,0.1756780504949915,-0.09636707070673915,0.10877852052372797,0.017295104976050885,0.17664302046080788,0.0055227131874137445,0.2073976221928666,0.15407681405516005,0.19999601403061223,0.06346602988335558,0.19999601403061223,0.14870646041231592,0.19999601403061223,0.11551316917276107,0.20075334821428573,0.35393569491146154,0.2865384615384615,0.9600230086781212,0.816289592760181,0.30721572194863733,0.30022631749110895,0.38396802864099866,0.297182006204757,0.47300089788150734,0.3424127111289138,0.3136058716352168,0.30005818840111204,0.24538912481119193,0.2674627930355776
4003253_702807833_8_spinal_canal_stenosis_l2_l3,spinal_canal_stenosis,0,0.19949100648530013,0.1583078432504184,0.009893953158822182,0.11711009684960481,-0.023768998767713767,0.10657771406517065,0.00471668370662935,0.10529794030179535,0.12459023354537972,0.15696669355768123,0.044161681013675805,0.11135721800764162,-0.07236107721570643,0.10475037155281554,0.04920682864676211,0.11419530339199467,-0.029909938081176278,0.09072142546718819,0.4611080203668721,0.32510233725075927,0.8845164467310823,0.6556673816201947,0.2731857247758576,0.297531342897764,0.379527994725649,0.28876902330957427,0.3899231894303066,0.3213557091148404,0.26126236680162723,0.2873813798409849,0.19703627435489116,0.2160727853652285
4003253_702807833_8_spinal_canal_stenosis_l3_l4,spinal_canal_stenosis,0,-0.32909180181956416,0.034633819512446526,-0.016164459879091472,0.12521719634549633,-0.13145475742552226,0.09969871268145714,-0.010014477298085692,0.1285698223521475,-0.21577959298128546,0.08741807940204734,0.27649104180357315,0.28185476144855337,0.09281636462649699,0.20932754880694143,0.2681637480658287,0.27663634628840406,0.42604871448624326,0.39485753995830436,0.3713104644058951,0.3332004782781985,0.9822753099933403,0.8846840078880646,0.37789345166112537,0.42142907726081724,0.3914713744776742,0.34077092658160196,0.4161323515906267,0.39022025211248096,0.37806979853740325,0.41611401157048117,0.2185445020163105,0.29497550536582945
4003253_702807833_8_spinal_canal_stenosis_l4_l5,spinal_canal_stenosis,0,0.17181724089373862,0.1227343924815395,0.028582825827544834,0.13995228899238896,-0.06829493166020179,0.12323707186030894,0.02547968640895718,0.13975807825543757,-0.083784602879486,0.12665957089238697,-0.02433954035820052,0.10688285903375248,-0.18689304436758802,0.05793052553898055,-0.02864284834822611,0.10572420252327695,-0.2409210804598288,0.05425381349268753,0.42160012987193063,0.34734156820622986,0.9763787104739886,0.859021859948129,0.36346790208382995,0.3450143783856082,0.4284252319086502,0.35069654754694124,0.4459247553447212,0.33839089638650427,0.36377009525046794,0.3454642761573455,0.17283803533268652,0.2375374886467678
4003253_702807833_8_spinal_canal_stenosis_l5_s1,spinal_canal_stenosis,0,-0.22045313947030268,0.08504081742985349,0.07975421437874701,0.1441112757952343,0.04397321349757173,0.11203457446808511,0.0521172509865302,0.13146916225053557,0.22735156734406403,0.20475276044167068,0.04123822516736072,0.11215781890723706,-0.1402319345768238,0.0436817472698908,0.048769110661727136,0.10926877798043443,-0.16790664378148396,0.032238161345056304,0.3172180944765534,0.278832674907608,0.9392516549321475,0.7476489028213166,0.3159081097299065,0.3020299630326221,0.3506630050698795,0.2903433200462903,0.3709802617942231,0.34368516163576734,0.32001942992191273,0.2943907156673114,0.17191016134213422,0.21544572226659425
4003253_1054713880_4_right_neural_foraminal_narrowing_l4_l5,right_neural_foraminal_narrowing,1,0.34528479361898584,0.19999601403061223,-0.09994483184757674,0.0675531914893617,-0.07849188413697292,0.07590865229977485,-0.09062770678342123,0.06948737077693701,-0.014672088251753888,0.07497857754927163,-0.06240101818061085,0.19999601403061223,-0.11981576427525817,0.19999601403061223,-0.057928458115551015,0.19999601403061223,-0.01869187775389671,0.2000358737244898,0.5543784952740904,0.44409267520506546,0.9641635531054848,0.8399339933993399,0.35323947805931166,0.36786152378356274,0.5278543329175434,0.4272507466932158,0.39225045390423513,0.42637862421830586,0.3387175695354201,0.35658286023249525,0.19555433647133533,0.2766698763662846
4003253_1054713880_4_right_neural_foraminal_narrowing_l5_s1,right_neural_foraminal_narrowing,0,0.45813164559870495,0.2270366069791603,0.01072368384041019,0.13268243128844742,0.23685748606943724,0.16442330006962172,0.002158816119775052,0.12968591691995948,0.1982552141731349,0.2250472532162673,0.1604665089123799,0.20357271310394437,0.399953908965002,0.23602560945579906,0.15137643420338195,0.20191559413349297,0.2724661068819995,0.28508407390831786,0.40069116122203363,0.38518876388984746,0.9779629603592245,0.8694113263785395,0.4087115994984742,0.354455979506539,0.4196363445405395,0.3968541202672606,0.3229884780859252,0.4121450660669103,0.40228604486604136,0.3521771317046908,0.32151109288909757,0.3050470591259199
4003253_1054713880_5_right_neural_foraminal_narrowing_l3_l4,right_neural_foraminal_narrowing,1,0.6793010665389236,0.4185454802459538,-0.10014399198060533,0.09063739607672662,-0.03675762295055641,0.08998588030846096,-0.10742236839539028,0.08856708970604187,0.11749123710744673,0.16943424809182545,-0.11351906914936237,0.06709910676307954,0.008704692202144444,0.07880025800903032,-0.12675000521764307,0.06494746895893028,0.2904305416881757,0.1508687424737657,0.5697307186089684,0.4310160427807487,0.9762070759302275,0.8678455095393206,0.34189527796459035,0.3491529981177736,0.5484595719602536,0.41367894625625135,0.4519383025979875,0.3907560113644238,0.3252431113863291,0.3354181914964402,0.2549872358860993,0.26711689134591815
4003253_1054713880_6_right_neural_foraminal_narrowing_l1_l2,right_neural_foraminal_narrowing,0,-0.3131684535728825,0.07314334598727477,-0.030441582333575717,0.1307605633802817,0.0709453409175387,0.1367163164750524,-0.04972711886754093,0.12172357905326105,0.0998594583869095,0.17385468339655674,0.006102150472784029,0.1353094241430026,-0.06983256270519853,0.14987968374011687,0.014190071738411683,0.1354378818737271,-0.12526524058508876,0.11720268844081543,0.5110116512041183,0.4058559820678061,0.9678991323925188,0.8290349038549166,0.31931874181524533,0.32018378733180175,0.5424491072303277,0.4214887739924924,0.5296385250861867,0.41441631504922644,0.3321441890670059,0.31646812410001307,0.18700822734978403,0.258765070192423
4003253_1054713880_6_right_neural_foraminal_narrowing_l2_l3,right_neural_foraminal_narrowing,0,0.4729116219910254,0.2931701030927835,-0.02031258959750667,0.15710579417699624,0.15233210144771486,0.1479723159640794,-0.042412360965705546,0.14882655981682885,0.13654128062496715,0.1833647280433247,-0.1348916804229002,0.07827862246816741,0.005241180044994361,0.08194070080862534,-0.14998421203025514,0.07498660953401179,-0.13255584121892997,0.08653118581774943,0.4699256182512603,0.37277701778385774,0.954154484244664,0.8154681139755766,0.2596206625745126,0.3155552647078071,0.5333370920904313,0.4119881806669481,0.3290953661708918,0.3816494845360825,0.2714422146526038,0.3230880610767408,0.20696299585718453,0.2581801828313053
