sample_id,condition,label,spearman_attention_rollout_vs_gradcam,top20_iou_attention_rollout_vs_gradcam,spearman_attention_rollout_vs_gradcam++,top20_iou_attention_rollout_vs_gradcam++,spearman_attention_rollout_vs_gradient_shap,top20_iou_attention_rollout_vs_gradient_shap,spearman_attention_rollout_vs_guided_backprop,top20_iou_attention_rollout_vs_guided_backprop,spearman_attention_rollout_vs_integrated_gradients,top20_iou_attention_rollout_vs_integrated_gradients,spearman_attention_rollout_vs_occlusion,top20_iou_attention_rollout_vs_occlusion,spearman_gradcam_vs_gradcam++,top20_iou_gradcam_vs_gradcam++,spearman_gradcam_vs_gradient_shap,top20_iou_gradcam_vs_gradient_shap,spearman_gradcam_vs_guided_backprop,top20_iou_gradcam_vs_guided_backprop,spearman_gradcam_vs_integrated_gradients,top20_iou_gradcam_vs_integrated_gradients,spearman_gradcam_vs_occlusion,top20_iou_gradcam_vs_occlusion,spearman_gradcam++_vs_gradient_shap,top20_iou_gradcam++_vs_gradient_shap,spearman_gradcam++_vs_guided_backprop,top20_iou_gradcam++_vs_guided_backprop,spearman_gradcam++_vs_integrated_gradients,top20_iou_gradcam++_vs_integrated_gradients,spearman_gradcam++_vs_occlusion,top20_iou_gradcam++_vs_occlusion,spearman_gradient_shap_vs_guided_backprop,top20_iou_gradient_shap_vs_guided_backprop,spearman_gradient_shap_vs_integrated_gradients,top20_iou_gradient_shap_vs_integrated_gradients,spearman_gradient_shap_vs_occlusion,top20_iou_gradient_shap_vs_occlusion,spearman_guided_backprop_vs_integrated_gradients,top20_iou_guided_backprop_vs_integrated_gradients,spearman_guided_backprop_vs_occlusion,top20_iou_guided_backprop_vs_occlusion,spearman_integrated_gradients_vs_occlusion,top20_iou_integrated_gradients_vs_occlusion,mean_spearman,mean_top20_iou
11340341_1224932122_5_left_subarticular_stenosis_l1_l2,left_subarticular_stenosis,0,-0.2317478182305175,0.09272064027876083,0.2900513184209604,0.14613671406544457,0.3318336727843199,0.275419420437214,0.505660129501704,0.37890759189282036,0.3709869493502926,0.27704250445405953,0.37823420119687035,0.40843491663163795,-0.12809339145243603,0.0859801958768465,-0.1099230988037957,0.09403107113654947,-0.1724590612660113,0.09224489795918367,-0.15708384790805474,0.07263107263107263,-0.053148796083512785,0.1086357119223558,0.14735922391556847,0.12474781439139207,0.1108710385434941,0.10529794030179535,0.1760297263932353,0.11860439192955077,-0.017360051937854372,0.12074924740773776,0.5624654762361132,0.35809987819732036,0.8884322842242479,0.6171138506163887,0.1384107011013649,0.20948141017928046,0.6463870862030292,0.42542613636363635,0.24192110047327278,0.2408344648808789,0.13340088686749435,0.18439967008365735,0.19296322521570403,0.21604474007798014
11340341_1224932122_6_right_subarticular_stenosis_l1_l2,right_subarticular_stenosis,0,0.12405196213245773,0.15544041450777202,0.3738687601606435,0.20809004996087402,0.38066301926397555,0.2922542012748696,0.412230770735528,0.35498244666486634,0.36285368696073345,0.27907717800012743,0.29375939448206406,0.3222726973467641,0.1436312938107553,0.1729296943486646,0.06687776505709002,0.13723934723481415,-0.03314534688046674,0.11624026696329255,0.06371133030535735,0.1284156077814011,-0.035749133712124084,0.10783827017485796,0.20265165760172874,0.1536471805483704,0.11518345540893236,0.15784008307372793,0.18544254815490382,0.13995228899238896,0.09077688639502395,0.1567125496745954,0.49931202250963913,0.34815610935715724,0.93643205593376,0.7292779596760296,0.1663471497065996,0.18629651506202008,0.5199739579780526,0.35397692774741957,0.21603740113085365,0.2176549048138717,0.17313845932280605,0.18538629522516673,0.2503832903075388,0.23350861849662144
11340341_1224932122_15_left_subarticular_stenosis_l2_l3,left_subarticular_stenosis,0,0.05583300260096688,0.12550471063257065,0.09479560648628658,0.1757469244288225,0.3001543095946197,0.2800561260284457,0.37563674218561494,0.3177073074650384,0.28154617441740043,0.2621053955477298,0.39233704272308606,0.32202831741850513,-0.15118722130491644,0.13995228899238896,-0.0575721317284662,0.07188634907071138,-0.07209179279230163,0.06511701958286897,-0.05701228671114168,0.07062840072548811,-0.07502194331717194,0.0830860534124629,0.06809039223104314,0.14725048588087344,0.02995552396024774,0.14770972722593928,0.05715476563957149,0.13788411384510715,0.17682113315609085,0.20919166365498132,0.6559702210147699,0.45234821622403937,0.9095901946276077,0.6706900857404479,0.2520524389245009,0.2667213528520949,0.6333845090950957,0.4316285041729082,0.2992368444986846,0.28381403082432693,0.23570539933641121,0.24914442162902123,0.2097799487922857,0.23381911882641773
11340341_1224932122_15_right_subarticular_stenosis_l2_l3,right_subarticular_stenosis,0,0.21771005102601,0.24961085860158147,0.007461758989869694,0.2091818291360405,0.34649642203361486,0.267125449839005,0.4079634097846421,0.31185044774168247,0.34574304852277116,0.25162135195809426,0.44191805013890506,0.339673006339673,-0.06173563759263213,0.12367728570628744,-0.012259308480317635,0.09052379917409259,-0.05498584236768266,0.07677450507001449,-0.04485630973743569,0.07555865173356198,0.1007051931848631,0.1327089093268634,-0.10905062188746623,0.13736824209452567,-0.14712923282028922,0.1235514751161619,-0.15735047526801185,0.11997098376206684,-0.13709549014278252,0.12213527110117384,0.5826173262604603,0.40842105263157896,0.9065167495635954,0.6527503293807642,0.2874336015154712,0.24457532548047117,0.6029260864040052,0.41995047753802617,0.3044945045454211,0.24782446544007955,0.2904387967625046,0.24371205550737207,0.19609343240169125,0.23088408441329134
11340341_1224932122_24_left_subarticular_stenosis_l3_l4,left_subarticular_stenosis,1,0.17290362385637847,0.20828316879364314,0.0500453638452109,0.19999601403061223,0.2919273458889519,0.19549678341672624,0.3296161116726382,0.1982089552238806,0.2615819904798224,0.17996354870950673,0.27713847888195764,0.25287141073657926,0.6935026642007701,0.2000358737244898,-0.20819642780626257,0.05959985218814338,-0.21743882166799378,0.04427449144165236,-0.23225618676693582,0.05232253329139142,-0.19199204796329225,0.07919354838709677,-0.05010427930843592,0.19999601403061223,-0.11527404430146909,0.19999601403061223,-0.06946789488153318,0.19999601403061223,-0.07212013062985329,0.20001594387755103,0.6522549921902002,0.38080495356037153,0.9395185389234056,0.6864129064784472,0.32100471103171263,0.17608109691784835,0.6713790278491858,0.40310402684563756,0.31392107280551346,0.17346819457436857,0.3196162865283297,0.1766326650252081,0.1970266845156334,0.21270257187214245
11340341_1224932122_24_right_subarticular_stenosis_l3_l4,right_subarticular_stenosis,1,0.005213992701708664,0.14385824977210573,-0.20760960330088574,0.19999601403061223,0.37285143610338156,0.20468187274909963,0.33142215533227143,0.2058399423215573,0.3821415079719048,0.18617021276595744,0.22777339365958496,0.19825734065409406,0.31108660426439727,0.2001355229591837,-0.21820664581728963,0.06724431214118648,-0.24301974194642367,0.06616748977749455,-0.26401038487938155,0.05908107822967769,-0.26131904659937266,0.0557161629434954,-0.0931308511619959,0.19999601403061223,-0.20307464870688072,0.19999601403061223,-0.12206404589741564,0.19999601403061223,-0.196072062468801,0.20015545280612246,0.593612799349242,0.3585595342855209,0.9393088362523877,0.7145053818554588,0.3360610339394237,0.18057270535661787,0.6183583281035393,0.3617858596824535,0.3473414147009452,0.2338228968229583,0.3767993740614215,0.18818795123683277,0.14445065931722675,0.21070123916582212
11340341_1224932122_33_left_subarticular_stenosis_l4_l5,left_subarticular_stenosis,1,-0.07788008947947195,0.16266944734098018,-0.0610034448598718,0.15812853351794162,0.4504837547885072,0.3571814985123073,0.5635352589871012,0.37559972583961615,0.43941770929414553,0.33099011870813716,0.5289373955657064,0.40802183956320875,0.5077930848747002,0.29516129032258065,-0.21343278778164732,0.08910353809420447,-0.19136987474599013,0.07544743328689316,-0.24660776397353834,0.08106652302720173,-0.19275684754913683,0.08659248055315472,-0.13987468670452985,0.09897629605299173,-0.11448663917952442,0.09275488541723369,-0.18116725465211816,0.08677999133824166,-0.08028700875775309,0.10349366533209016,0.6938305003989291,0.48876196127883687,0.9491046723856394,0.7594459542386254,0.3492600645847587,0.31187634513793777,0.7035310398441238,0.5060783430886988,0.3780577836254631,0.30786736020806243,0.34190881431865694,0.2920734840698869,0.20985684195162618,0.2603843197585158
11340341_1224932122_33_right_subarticular_stenosis_l4_l5,right_subarticular_stenosis,1,0.1968107115249815,0.22910159838324454,0.28018390108108865,0.2550025012506253,0.44463268443925724,0.3511512050626094,0.5297785294627172,0.39152742147958125,0.44724728877120384,0.34851844386212455,0.3845654399846742,0.35850588712951686,-0.13289162202117227,0.1634782608695652,-0.004025146756855126,0.14908965991068363,0.0038708027489207405,0.1364665911664779,-0.051031892323727436,0.13178819150735915,-0.02996486479123453,0.16965742251223492,0.2712942117250753,0.2015805543914267,0.2398501541382085,0.1923008376403493,0.28163269577540684,0.1923008376403493,0.24734406460035666,0.19785202863961815,0.6381182861507128,0.4479474785369021,0.9568573497398466,0.7654820548909219,0.24439403631052167,0.2756385817765917,0.6677649147591938,0.47248716067498164,0.27912660632800634,0.29597830998644375,0.25288901780945866,0.26990954519577454,0.2927831985455543,0.28551259869082773
11340341_1224932122_42_left_subarticular_stenosis_l5_s1,left_subarticular_stenosis,0,0.09802306201119829,0.16773330230393296,0.2127973377770492,0.20504353047132992,0.4354729690219397,0.3417569193742479,0.5593050532402908,0.3880627982571409,0.4396991126761164,0.33010802571409636,0.5436393249875822,0.40154736181780165,0.5547308022649302,0.2725716459548567,0.11042198676167254,0.130505801509519,0.03675889773979167,0.11338547733954624,0.11353373378442463,0.1222880787295907,0.15281208099417373,0.18420587715682232,0.2969049859523232,0.22662266226622663,0.17300866492163444,0.2041036717062635,0.3108804470557823,0.22378048780487805,0.20535500769540913,0.17494448989131706,0.6120767874372902,0.46261477918670746,0.9614133826985111,0.7751636299310101,0.29494481032609543,0.269684915072299,0.6194570032875029,0.4651773981603154,0.317092104865927,0.25150930478620775,0.3010695110267224,0.2621139844338438,0.349971288882208,0.2844249591365691
11340341_1224932122_42_right_subarticular_stenosis_l5_s1,right_subarticular_stenosis,0,0.0655320680879813,0.1495503751646715,-0.31166720644369816,0.08545159545700379,0.34827730637660453,0.2796480489671002,0.45299980766281805,0.26218476825356896,0.3662039511536766,0.2540614846288428,0.37971579265115446,0.2502956738250856,-0.20520086166559806,0.08863093946626166,-0.01408812453251363,0.07412362857907412,-0.020857255644578545,0.0620171446713938,-0.004547762455123088,0.06658872296327789,0.026461652337376535,0.09855611463574711,-0.31108768670142206,0.053322137084076834,-0.2911962641134297,0.050290439060128735,-0.3517614824725809,0.03919639620980687,-0.1438335493657595,0.04707292915602356,0.5630534033885949,0.3708080049176969,0.9328460714931127,0.6651456069028457,0.29682167539546395,0.2132157525972457,0.622463980341404,0.42908003417829677,0.2615161370306093,0.2104375075328432,0.33310856812830675,0.23204318223639822,0.14260762955487616,0.18960573745178047
